edunum	position	chars	words	zwords	parentnum	dist	zdist	children	zchildren
9	0.1232876712328767	146	27	13.754880513687056	12	-3	-6.565788969844343	3	7.294196575247858
2	0.0273972602739726	44	6	-9.2650232281058	9	-7	-11.705763176800236	2	0.5337217006278921
5	0.0684931506849315	56	10	-4.880279658240494	2	3	1.1441723405894966	3	7.294196575247858
11	0.1506849315068493	64	14	-0.49553608837518826	9	2	-0.14082121114947652	1	-6.226753173992073
14	0.1917808219178082	140	22	8.273951051355423	12	2	-0.14082121114947652	3	7.294196575247858
15	0.2054794520547945	95	13	-1.5917219808415146	14	1	-1.4258147628884497	1	-6.226753173992073
17	0.2328767123287671	80	15	0.6006498040911382	14	3	1.1441723405894966	2	0.5337217006278921
18	0.2465753424657534	95	18	3.889207481490118	17	1	-1.4258147628884497	3	7.294196575247858
21	0.2876712328767123	101	19	4.985393373956445	18	3	1.1441723405894966	3	7.294196575247858
24	0.3287671232876712	116	17	2.793021589023791	21	3	1.1441723405894966	3	7.294196575247858
27	0.3698630136986301	90	16	1.6968356965574647	29	-2	-5.280795418105369	1	-6.226753173992073
29	0.3972602739726027	38	6	-9.2650232281058	24	5	3.714159444067443	2	0.5337217006278921
30	0.410958904109589	196	25	11.562508728754404	18	12	12.709114306240254	2	0.5337217006278921
37	0.5068493150684932	195	30	17.043438191086036	30	7	6.284146547545388	4	14.054671449867822
32	0.4383561643835616	81	13	-1.5917219808415146	37	-5	-9.135776073322289	1	-6.226753173992073
38	0.5205479452054794	189	31	18.13962408355236	17	21	24.274056271891013	2	0.5337217006278921
39	0.5342465753424658	101	16	1.6968356965574647	38	1	-1.4258147628884497	2	0.5337217006278921
40	0.547945205479452	96	19	4.985393373956445	39	1	-1.4258147628884497	3	7.294196575247858
42	0.5753424657534246	88	16	1.6968356965574647	40	2	-0.14082121114947652	2	0.5337217006278921
44	0.6027397260273972	68	12	-2.687907873307841	42	2	-0.14082121114947652	3	7.294196575247858
48	0.6575342465753424	130	24	10.466322836288077	44	4	2.42916589232847	1	-6.226753173992073
51	0.6986301369863014	70	12	-2.687907873307841	39	12	12.709114306240254	2	0.5337217006278921
53	0.726027397260274	27	6	-9.2650232281058	51	2	-0.14082121114947652	1	-6.226753173992073
55	0.7534246575342466	96	18	3.889207481490118	38	17	19.13408206493512	1	-6.226753173992073
56	0.7671232876712328	149	22	8.273951051355423	14	42	51.258920858409454	1	-6.226753173992073
64	0.8767123287671232	104	17	2.793021589023791	57	7	6.284146547545388	2	0.5337217006278921
61	0.8356164383561644	27	5	-10.361209120572127	58	3	1.1441723405894966	2	0.5337217006278921
59	0.8082191780821918	31	5	-10.361209120572127	61	-2	-5.280795418105369	1	-6.226753173992073
58	0.7945205479452054	119	19	4.985393373956445	64	-6	-10.420769625061263	1	-6.226753173992073
62	0.8493150684931506	44	8	-7.0726514431731475	61	1	-1.4258147628884497	1	-6.226753173992073
57	0.7808219178082192	102	19	4.985393373956445	56	1	-1.4258147628884497	2	0.5337217006278921
65	0.8904109589041096	35	5	-10.361209120572127	64	1	-1.4258147628884497	2	0.5337217006278921
68	0.9315068493150684	50	8	-7.0726514431731475	57	11	11.424120754501281	2	0.5337217006278921
69	0.9452054794520548	43	8	-7.0726514431731475	68	1	-1.4258147628884497	1	-6.226753173992073
71	0.9726027397260274	85	15	0.6006498040911382	68	3	1.1441723405894966	1	-6.226753173992073
72	0.9863013698630136	51	9	-5.976465550706821	71	1	-1.4258147628884497	1	-6.226753173992073
8	0.25	116	23	-2.050895587366742	0	0	-1.0602643882771876	5	5.56454084651518
5	0.15625	115	23	-2.050895587366742	8	-3	-4.830093324373855	3	1.6823030466208684
3	0.09375	197	35	1.6464936405620323	5	-2	-3.573483679008299	1	-2.199934753273443
6	0.1875	150	32	0.7221463335798387	5	1	0.19634525708836806	1	-2.199934753273443
9	0.28125	162	34	1.3383778715679677	8	1	0.19634525708836806	2	-0.25881585332628737
23	0.71875	133	33	1.0302621025739032	8	15	17.788880292206148	8	11.387897546356648
17	0.53125	318	75	13.971124400324614	23	-6	-8.599922260470521	3	1.6823030466208684
14	0.4375	260	53	7.192577482455194	17	-3	-4.830093324373855	1	-2.199934753273443
15	0.46875	115	22	-2.3590113563608064	14	1	0.19634525708836806	1	-2.199934753273443
18	0.5625	252	55	7.808809020443323	17	1	0.19634525708836806	1	-2.199934753273443
20	0.625	190	46	5.035767099496742	17	3	2.7095645478194794	1	-2.199934753273443
24	0.75	175	45	4.7276513305026775	23	1	0.19634525708836806	1	-2.199934753273443
27	0.84375	56	11	-5.748284815295516	23	4	3.966174193185035	2	-0.25881585332628737
31	0.96875	322	62	9.965619403401774	23	8	8.992612774647258	1	-2.199934753273443
20	0.5263157894736842	148	22	-0.8026434805070451	0	0	0.059560551140475856	8	21.16547283663402
1	0.02631578947368421	46	9	-4.848621841430316	20	-19	-21.44179841057131	1	-1.6984638696064336
3	0.07894736842105263	78	9	-4.848621841430316	20	-17	-19.178497467233225	1	-1.6984638696064336
7	0.18421052631578946	52	11	-4.226163632057505	20	-13	-14.651895580557062	4	8.10036614735376
5	0.13157894736842105	88	14	-3.2924763179982888	7	-2	-2.2037403921976066	1	-1.6984638696064336
11	0.2894736842105263	139	22	-0.8026434805070451	12	-1	-1.0720899205285654	1	-1.6984638696064336
9	0.23684210526315788	496	98	22.850768475659766	11	-2	-2.2037403921976066	1	-1.6984638696064336
12	0.3157894736842105	173	28	1.0647311476113874	7	5	5.717812909485682	1	-1.6984638696064336
13	0.34210526315789475	48	9	-4.848621841430316	7	6	6.849463381154724	1	-1.6984638696064336
14	0.3684210526315789	58	10	-4.537392736743911	13	1	1.1912110228095172	1	-1.6984638696064336
15	0.39473684210526316	105	20	-1.425101689879856	14	1	1.1912110228095172	1	-1.6984638696064336
18	0.47368421052631576	163	25	0.1310438335521711	16	2	2.3228614944785586	1	-1.6984638696064336
16	0.42105263157894735	232	46	6.666855031966685	15	1	1.1912110228095172	1	-1.6984638696064336
23	0.6052631578947368	132	26	0.44227293823857655	20	3	3.4545119661476	2	1.5678128027136309
24	0.631578947368421	229	45	6.35562592728028	23	1	1.1912110228095172	1	-1.6984638696064336
25	0.6578947368421053	55	12	-3.9149345273711	24	1	1.1912110228095172	1	-1.6984638696064336
27	0.7105263157894737	89	16	-2.6700181086254777	23	4	4.586162437816641	1	-1.6984638696064336
28	0.7368421052631579	120	18	-2.047559899252667	27	1	1.1912110228095172	1	-1.6984638696064336
31	0.8157894736842105	145	26	0.44227293823857655	20	11	12.50771573949993	3	4.834089475033696
32	0.8421052631578947	84	14	-3.2924763179982888	31	1	1.1912110228095172	1	-1.6984638696064336
38	1.0	163	25	0.1310438335521711	34	4	4.586162437816641	1	-1.6984638696064336
35	0.9210526315789473	286	47	6.978084136653091	38	-3	-3.335390863866648	1	-1.6984638696064336
36	0.9473684210526315	54	8	-5.1598509461167215	35	1	1.1912110228095172	1	-1.6984638696064336
34	0.8947368421052632	194	33	2.6208766710434146	31	3	3.4545119661476	1	-1.6984638696064336
7	0.14583333333333334	113	20	2.0494169766609747	0	0	-2.18525340438174	6	8.408011446742304
2	0.041666666666666664	135	25	5.264188704756621	7	-5	-6.48411256054254	2	-0.4003814974639189
5	0.10416666666666667	56	12	-3.0942177882920596	7	-2	-3.90479706684606	1	-2.602479733515475
12	0.25	71	11	-3.737172133911189	7	5	2.1136057517790605	10	17.21640439094853
10	0.20833333333333334	57	10	-4.380126479530318	12	-2	-3.90479706684606	1	-2.602479733515475
14	0.2916666666666667	63	10	-4.380126479530318	12	2	-0.46570974191741993	1	-2.602479733515475
16	0.3333333333333333	65	11	-3.737172133911189	12	4	1.2538339205469002	1	-2.602479733515475
20	0.4166666666666667	70	10	-4.380126479530318	12	8	4.692921245475541	1	-2.602479733515475
18	0.375	80	10	-4.380126479530318	20	-2	-3.90479706684606	1	-2.602479733515475
21	0.4375	172	29	7.836006087233138	12	9	5.552693076707701	1	-2.602479733515475
24	0.5	120	19	1.4064626310418453	12	12	8.132008570404182	2	-0.4003814974639189
26	0.5416666666666666	72	13	-2.4512634426729303	12	14	9.851552232868501	3	1.801716738587637
29	0.6041666666666666	211	38	13.622595197805301	26	3	0.3940620893147402	2	-0.4003814974639189
30	0.625	16	3	-8.880806898864224	29	1	-1.32548157314958	1	-2.602479733515475
32	0.6666666666666666	113	21	2.692371322280104	29	3	0.3940620893147402	2	-0.4003814974639189
33	0.6875	65	15	-1.1653547514346718	32	1	-1.32548157314958	1	-2.602479733515475
37	0.7708333333333334	116	21	2.692371322280104	32	5	2.1136057517790605	3	1.801716738587637
44	0.9166666666666666	58	10	-4.380126479530318	12	32	25.327445195047382	3	1.801716738587637
40	0.8333333333333334	105	15	-1.1653547514346718	44	-4	-5.62434072931038	1	-2.602479733515475
42	0.875	70	12	-3.0942177882920596	44	-2	-3.90479706684606	1	-2.602479733515475
47	0.9791666666666666	265	39	14.26554954342443	7	40	32.20561984490467	3	1.801716738587637
27	0.6136363636363636	187	35	9.19105376382193	0	0	-0.7105515433781215	12	16.20727805860582
1	0.022727272727272728	28	4	-7.842366526739365	27	-26	-23.935436275508724	1	-2.2020758231801385
3	0.06818181818181818	74	9	-5.095040673423028	27	-24	-22.148906680729446	1	-2.2020758231801385
8	0.18181818181818182	209	38	10.839449275811733	11	-3	-3.390345935547037	3	1.1450794280536718
5	0.11363636363636363	112	21	1.498541374536184	8	-3	-3.390345935547037	2	-0.5284981975632334
11	0.25	39	5	-7.292901356076098	15	-4	-4.283610732936675	4	2.818657053670577
15	0.3409090909090909	78	17	-0.6993193081168864	27	-12	-11.429729112053783	4	2.818657053670577
17	0.38636363636363635	219	36	9.740518934485198	15	2	1.0759780514011554	1	-2.2020758231801385
20	0.45454545454545453	112	18	-0.14985413745361878	15	5	3.7557724435700717	4	2.818657053670577
23	0.5227272727272727	78	11	-3.996110332096492	20	3	1.969242848790794	1	-2.2020758231801385
26	0.5909090909090909	88	19	0.3996110332096488	27	-1	-1.6038163407677601	1	-2.2020758231801385
29	0.6590909090909091	52	8	-5.644505844086295	27	2	1.0759780514011554	1	-2.2020758231801385
31	0.7045454545454546	51	8	-5.644505844086295	27	4	2.8625076461804326	1	-2.2020758231801385
33	0.75	63	13	-2.8971799907699567	27	6	4.64903724095971	2	-0.5284981975632334
36	0.8181818181818182	68	16	-1.248784478780154	27	9	7.328831633128625	1	-2.2020758231801385
37	0.8409090909090909	105	18	-0.14985413745361878	36	1	0.182713254011517	2	-0.5284981975632334
39	0.8863636363636364	52	8	-5.644505844086295	37	2	1.0759780514011554	1	-2.2020758231801385
41	0.9318181818181818	90	17	-0.6993193081168864	27	14	11.795155620076818	1	-2.2020758231801385
14	0.2692307692307692	158	27	12.912797376984612	0	0	-0.255165357500349	6	14.443707614569481
2	0.038461538461538464	24	7	-8.643076253936732	14	-12	-14.730000182974694	1	-3.2826608214930633
11	0.21153846153846154	63	13	-2.176314164660329	14	-3	-3.8738740638689353	2	0.2626128657194455
7	0.1346153846153846	43	10	-5.409695209298531	5	2	2.157307113412042	1	-3.2826608214930633
5	0.09615384615384616	73	14	-1.0985204831142616	11	-6	-7.492582770237521	3	3.8078865529319543
10	0.19230769230769232	105	20	5.368241606162141	5	5	5.7760158197806275	1	-3.2826608214930633
30	0.5769230769230769	74	14	-1.0985204831142616	14	16	19.04461440979878	5	10.898433927356972
17	0.3269230769230769	108	17	2.13486056152394	30	-13	-15.93623641843089	5	10.898433927356972
18	0.34615384615384615	88	15	-0.020726801568194484	17	1	0.9510708779558463	1	-3.2826608214930633
22	0.4230769230769231	43	7	-8.643076253936732	17	5	5.7760158197806275	1	-3.2826608214930633
24	0.46153846153846156	89	18	3.2126542430700074	25	-1	-1.4614015929565443	1	-3.2826608214930633
25	0.4807692307692308	64	10	-5.409695209298531	17	8	9.394724526149215	2	0.2626128657194455
26	0.5	79	13	-2.176314164660329	25	1	0.9510708779558463	1	-3.2826608214930633
29	0.5576923076923077	47	6	-9.7208699354828	27	2	2.157307113412042	1	-3.2826608214930633
27	0.5192307692307693	137	26	11.835003695438544	26	1	0.9510708779558463	1	-3.2826608214930633
33	0.6346153846153846	106	20	5.368241606162141	30	3	3.363543348868237	3	3.8078865529319543
36	0.6923076923076923	63	13	-2.176314164660329	34	2	2.157307113412042	1	-3.2826608214930633
34	0.6538461538461539	51	13	-2.176314164660329	33	1	0.9510708779558463	1	-3.2826608214930633
37	0.7115384615384616	66	13	-2.176314164660329	33	4	4.569779584324433	1	-3.2826608214930633
38	0.7307692307692307	67	11	-4.331901527752463	37	1	0.9510708779558463	2	0.2626128657194455
42	0.8076923076923077	52	11	-4.331901527752463	38	4	4.569779584324433	4	7.353160240144464
43	0.8269230769230769	37	7	-8.643076253936732	42	1	0.9510708779558463	1	-3.2826608214930633
45	0.8653846153846154	93	18	3.2126542430700074	42	3	3.363543348868237	2	0.2626128657194455
47	0.9038461538461539	75	15	-0.020726801568194484	45	2	2.157307113412042	1	-3.2826608214930633
48	0.9230769230769231	82	14	-1.0985204831142616	47	1	0.9510708779558463	1	-3.2826608214930633
52	1.0	131	21	6.4460352877082085	30	22	26.282031822535952	2	0.2626128657194455
25	0.7575757575757576	87	14	-4.774751053683234	0	0	-0.18764075718425433	6	11.339546427214186
1	0.030303030303030304	41	6	-6.9708038031124575	25	-24	-21.417852141459885	1	-3.0598776073435103
5	0.15151515151515152	85	14	-4.774751053683234	3	2	1.581543524838715	2	-0.17999280043197122
3	0.09090909090909091	98	16	-4.225737866325929	25	-22	-19.648667859436916	2	-0.17999280043197122
7	0.21212121212121213	88	13	-5.0492576473618875	5	2	1.581543524838715	1	-3.0598776073435103
8	0.24242424242424243	159	29	-0.6571521485034418	3	5	4.23531994787317	4	5.579776813391107
11	0.3333333333333333	103	16	-4.225737866325929	8	3	2.4661356658502	1	-3.0598776073435103
12	0.36363636363636365	339	64	8.950578630249408	11	1	0.6969513838272303	2	-0.17999280043197122
15	0.45454545454545453	157	26	-1.4806719295394004	8	7	6.004504229896138	2	-0.17999280043197122
16	0.48484848484848486	366	65	9.225085223928062	15	1	0.6969513838272303	1	-3.0598776073435103
17	0.5151515151515151	50	10	-5.872777428397845	16	1	0.6969513838272303	1	-3.0598776073435103
22	0.6666666666666666	168	31	-0.10813896114613611	25	-3	-2.8414171802187083	3	2.699892006479568
23	0.696969696969697	117	20	-3.1277114916113176	22	1	0.6969513838272303	1	-3.0598776073435103
26	0.7878787878787878	298	45	3.7349533503550036	25	1	0.6969513838272303	3	2.699892006479568
29	0.8787878787878788	112	17	-3.951231272647276	26	3	2.4661356658502	2	-0.17999280043197122
15	0.38461538461538464	90	17	-3.153476646362287	0	0	-0.8260161179498203	5	12.993737310809603
1	0.02564102564102564	16	3	-10.480277705569984	15	-14	-20.43492048319338	1	-3.54374653931171
4	0.10256410256410256	226	41	9.406753740850908	9	-5	-7.829196248393949	2	0.5906244232186181
9	0.23076923076923078	246	41	9.406753740850908	10	-1	-2.2266521440386464	1	-3.54374653931171
6	0.15384615384615385	270	49	13.593497203255307	4	2	1.975255934227831	2	0.5906244232186181
8	0.20512820512820512	117	22	-0.5367619823595382	6	2	1.975255934227831	1	-3.54374653931171
10	0.2564102564102564	123	21	-1.060104915160088	13	-3	-5.027924196216298	2	0.5906244232186181
13	0.3333333333333333	245	42	9.930096673651457	15	-2	-3.627288170127472	2	0.5906244232186181
12	0.3076923076923077	147	22	-0.5367619823595382	10	2	1.975255934227831	1	-3.54374653931171
18	0.46153846153846156	166	29	3.1266385472443106	15	3	3.375891960316657	2	0.5906244232186181
20	0.5128205128205128	95	19	-2.106790780761188	24	-4	-6.428560222305123	2	0.5906244232186181
24	0.6153846153846154	175	33	5.22001027844651	26	-2	-3.627288170127472	3	4.724995385748946
23	0.5897435897435898	160	36	6.790039076848159	24	-1	-2.2266521440386464	1	-3.54374653931171
26	0.6666666666666666	160	28	2.6032956144437605	18	8	10.379072090760786	4	8.859366348279275
30	0.7692307692307693	114	20	-1.5834478479606378	28	2	1.975255934227831	1	-3.54374653931171
28	0.717948717948718	151	23	-0.013419049558988408	26	2	1.975255934227831	1	-3.54374653931171
33	0.8461538461538461	156	28	2.6032956144437605	15	18	24.385432351649044	3	4.724995385748946
34	0.8717948717948718	176	32	4.69666734564596	33	1	0.5746199081390054	2	0.5906244232186181
35	0.8974358974358975	82	11	-6.2935342431655865	34	1	0.5746199081390054	1	-3.54374653931171
36	0.9230769230769231	71	14	-4.723505444763937	35	1	0.5746199081390054	1	-3.54374653931171
2	0.031746031746031744	209	38	17.12987294450774	0	0	-4.641027994983138	4	3.843530573929038
3	0.047619047619047616	169	26	7.607678866531379	2	1	-3.060569812907799	1	-3.074824459143231
8	0.12698412698412698	109	18	1.2595494812138055	2	6	4.841721097468896	9	15.374122295716152
10	0.15873015873015872	13	2	-11.436709289421342	8	2	-1.48011163083246	2	-0.768706114785808
15	0.23809523809523808	103	21	3.6400980007078956	8	7	6.422179279544234	1	-3.074824459143231
18	0.2857142857142857	104	22	4.433614173872592	16	2	-1.48011163083246	2	-0.768706114785808
16	0.25396825396825395	59	13	-2.708031384609678	8	8	8.002637461619573	2	-0.768706114785808
21	0.3333333333333333	79	15	-1.1209990382802846	8	13	15.904928371996268	7	10.761885607001306
23	0.36507936507936506	26	5	-9.056160769927251	21	2	-1.48011163083246	1	-3.074824459143231
27	0.42857142857142855	130	22	4.433614173872592	21	6	4.841721097468896	2	-0.768706114785808
30	0.47619047619047616	92	18	1.2595494812138055	31	-1	-6.221486177058477	1	-3.074824459143231
31	0.49206349206349204	79	15	-1.1209990382802846	21	10	11.16355382577025	1	-3.074824459143231
32	0.5079365079365079	40	8	-6.675612250433161	21	11	12.74401200784559	1	-3.074824459143231
36	0.5714285714285714	82	12	-3.5015475577743747	8	28	39.61180110312635	7	10.761885607001306
39	0.6190476190476191	33	6	-8.262644596762556	36	3	0.10034655124287901	2	-0.768706114785808
41	0.6507936507936508	58	8	-6.675612250433161	39	2	-1.48011163083246	1	-3.074824459143231
43	0.6825396825396826	172	35	14.749324425013649	36	7	6.422179279544234	1	-3.074824459143231
49	0.7777777777777778	192	38	17.12987294450774	36	13	15.904928371996268	6	8.455767262643883
46	0.7301587301587301	78	14	-1.9145152114449813	49	-3	-9.382402541209155	1	-3.074824459143231
51	0.8095238095238095	134	27	8.401195039696075	49	2	-1.48011163083246	1	-3.074824459143231
52	0.8253968253968254	90	15	-1.1209990382802846	51	1	-3.060569812907799	1	-3.074824459143231
55	0.873015873015873	77	13	-2.708031384609678	49	6	4.841721097468896	1	-3.074824459143231
57	0.9047619047619048	98	18	1.2595494812138055	49	8	8.002637461619573	3	1.537412229571615
58	0.9206349206349206	63	15	-1.1209990382802846	57	1	-3.060569812907799	1	-3.074824459143231
61	0.9682539682539683	134	25	6.814162693366682	57	4	1.680804733318218	2	-0.768706114785808
63	1.0	80	15	-1.1209990382802846	61	2	-1.48011163083246	1	-3.074824459143231
2	0.0625	153	29	2.258138955487141	0	0	-2.7805227011071545	7	13.384615384615387
4	0.125	147	26	1.0799795004503718	2	2	-0.9459510220261452	2	0.3076923076923078
8	0.25	107	24	0.29453986375919233	6	2	-0.9459510220261452	1	-2.307692307692308
6	0.1875	75	19	-1.6690592279687566	2	4	0.8886206570548637	1	-2.307692307692308
10	0.3125	75	18	-2.061779046314346	2	8	4.557764015216882	3	2.923076923076924
12	0.375	201	45	8.541656049016577	10	2	-0.9459510220261452	1	-2.307692307692308
14	0.4375	199	37	5.399897502251859	2	12	8.2269073733789	2	0.3076923076923078
16	0.5	179	39	6.185337138943039	14	2	-0.9459510220261452	4	5.53846153846154
21	0.65625	181	35	4.61445786556068	16	5	1.8059064965953682	1	-2.307692307692308
23	0.71875	75	14	-3.6326583196967053	2	21	16.48247992924344	2	0.3076923076923078
24	0.75	247	50	10.505255140744527	23	1	-1.8632368615666497	2	0.3076923076923078
26	0.8125	90	20	-1.2763394096231668	24	2	-0.9459510220261452	1	-2.307692307692308
27	0.84375	229	39	6.185337138943039	26	1	-1.8632368615666497	1	-2.307692307692308
29	0.90625	44	8	-5.988977229770244	2	27	21.98619496648647	1	-2.307692307692308
32	1.0	293	56	12.861574050818065	30	2	-0.9459510220261452	1	-2.307692307692308
30	0.9375	74	15	-3.2399385013511157	29	1	-1.8632368615666497	1	-2.307692307692308
2	0.043478260869565216	166	32	12.092869844180282	0	0	-3.9421098266102974	5	6.078523966247677
3	0.06521739130434782	102	16	0.6821618886460675	2	1	-3.3609013265331384	1	-2.2794464873428786
4	0.08695652173913043	156	25	7.1006851136340625	3	1	-3.3609013265331384	1	-2.2794464873428786
7	0.15217391304347827	52	10	-3.596853594679262	2	5	-1.0360673262245013	11	18.615479646633514
9	0.1956521739130435	104	21	4.248008124750509	7	2	-2.779692826455979	1	-2.2794464873428786
12	0.2608695652173913	78	15	-0.031007358574820735	7	5	-1.0360673262245013	3	1.8995387394523993
14	0.30434782608695654	38	6	-6.449530583562815	12	2	-2.779692826455979	1	-2.2794464873428786
18	0.391304347826087	77	14	-0.744176605795709	16	2	-2.779692826455979	1	-2.2794464873428786
16	0.34782608695652173	135	24	6.387515866413174	7	9	1.2887666740841357	3	1.8995387394523993
19	0.41304347826086957	45	11	-2.8836843474583738	16	3	-2.1984843263788196	2	-0.18995387394523974
21	0.45652173913043476	13	4	-7.875869078004592	19	2	-2.779692826455979	1	-2.2794464873428786
23	0.5	129	22	4.961177371971397	16	7	0.12634967392981727	3	1.8995387394523993
27	0.5869565217391305	109	22	4.961177371971397	7	20	7.682060174932888	1	-2.2794464873428786
28	0.6086956521739131	54	10	-3.596853594679262	27	1	-3.3609013265331384	1	-2.2794464873428786
29	0.6304347826086957	82	16	0.6821618886460675	28	1	-3.3609013265331384	2	-0.18995387394523974
30	0.6521739130434783	60	12	-2.1705151002374854	29	1	-3.3609013265331384	1	-2.2794464873428786
34	0.7391304347826086	77	16	0.6821618886460675	7	27	11.750519675473003	1	-2.2794464873428786
39	0.8478260869565217	216	41	18.511393069168275	37	2	-2.779692826455979	2	-0.18995387394523974
37	0.8043478260869565	135	26	7.81385436085495	7	30	13.494145175704482	1	-2.2794464873428786
42	0.9130434782608695	118	22	4.961177371971397	7	35	16.400187676090276	2	-0.18995387394523974
44	0.9565217391304348	53	11	-2.8836843474583738	42	2	-2.779692826455979	1	-2.2794464873428786
3	0.05660377358490566	76	16	-1.1387066611649161	0	0	-3.7171008562722725	5	6.915321879867701
6	0.11320754716981132	53	11	-4.186759845091205	3	3	-0.2199467962291285	9	16.823842782364704
8	0.1509433962264151	53	9	-5.405981118661721	6	2	-1.38566481624351	1	-2.993199022629304
10	0.18867924528301888	52	10	-4.796370481876463	6	4	0.9457712237852528	1	-2.993199022629304
12	0.22641509433962265	35	6	-7.234813029017494	6	6	3.2772072638140153	1	-2.993199022629304
14	0.2641509433962264	62	12	-3.5771492083059475	6	8	5.608643303842777	2	-0.5160687970050527
17	0.32075471698113206	62	10	-4.796370481876463	14	3	-0.2199467962291285	2	-0.5160687970050527
15	0.2830188679245283	27	6	-7.234813029017494	17	-2	-6.0485368963010355	1	-2.993199022629304
20	0.37735849056603776	300	51	20.197665626319107	6	14	12.602951423929065	2	-0.5160687970050527
22	0.41509433962264153	82	16	-1.1387066611649161	20	2	-1.38566481624351	1	-2.993199022629304
23	0.4339622641509434	153	30	7.395842253828693	6	17	16.10010548397221	1	-2.993199022629304
28	0.5283018867924528	72	13	-2.9675385715206897	3	25	25.42584964408726	3	1.9610614286191985
30	0.5660377358490566	123	24	3.738178433117146	31	-1	-4.882818876286654	1	-2.993199022629304
31	0.5849056603773585	56	10	-4.796370481876463	28	3	-0.2199467962291285	5	6.915321879867701
34	0.6415094339622641	139	26	4.957399706687662	32	2	-1.38566481624351	2	-0.5160687970050527
32	0.6037735849056604	278	58	24.464940083815915	31	1	-2.551382836257891	2	-0.5160687970050527
41	0.7735849056603774	96	17	-0.5290960243796584	44	-3	-7.214254916315417	1	-2.993199022629304
44	0.8301886792452831	94	18	0.08051461240559939	28	16	14.934387463957828	5	6.915321879867701
43	0.8113207547169812	42	9	-5.405981118661721	44	-1	-4.882818876286654	1	-2.993199022629304
46	0.8679245283018868	83	15	-1.748317297950174	44	2	-1.38566481624351	3	1.9610614286191985
52	0.9811320754716981	110	21	1.9093465227613728	53	-1	-4.882818876286654	1	-2.993199022629304
53	1.0	221	41	14.101559258466528	50	3	-0.2199467962291285	1	-2.993199022629304
50	0.9433962264150944	123	22	2.5189571595466305	44	6	3.2772072638140153	1	-2.993199022629304
2	0.05	340	67	21.439863394809716	0	0	-3.2462573358387385	2	-0.6963106238227915
4	0.1	306	68	21.866952307056923	2	2	-0.8853429097742014	6	7.195209779502177
5	0.125	60	14	-1.1958489542921757	4	1	-2.0658001228064697	1	-2.6691907246540336
10	0.25	129	21	1.793773431438263	4	6	3.8364859423548725	7	9.168089880333419
11	0.275	37	10	-2.9042046032809976	10	1	-2.0658001228064697	1	-2.6691907246540336
14	0.35	87	13	-1.6229378665393812	10	4	1.4755715162903356	1	-2.6691907246540336
15	0.375	44	8	-3.758382427775409	14	1	-2.0658001228064697	1	-2.6691907246540336
19	0.475	82	13	-1.6229378665393812	17	2	-0.8853429097742014	1	-2.6691907246540336
17	0.425	71	12	-2.0500267787865867	10	7	5.016943155387141	1	-2.6691907246540336
20	0.5	61	14	-1.1958489542921757	10	10	8.558314794483946	4	3.249449577839693
24	0.6	17	3	-5.893826989011436	20	4	1.4755715162903356	1	-2.6691907246540336
27	0.675	175	32	6.491751466157523	10	17	16.821515285709825	2	-0.6963106238227915
30	0.75	22	2	-6.320915901258642	32	-2	-5.607171761903276	1	-2.6691907246540336
32	0.8	97	15	-0.7687600420449703	4	28	29.806544629064778	6	7.195209779502177
35	0.875	44	9	-3.3312935155282033	32	3	0.29511430325806715	1	-2.6691907246540336
38	0.95	35	6	-4.6125602522698195	32	6	3.8364859423548725	3	1.2765694770084506
3	0.04477611940298507	75	12	-3.788221470144404	0	0	-2.972455242881876	10	23.249262223834148
6	0.08955223880597014	89	15	-2.0050071481326355	3	3	-0.40823419644729636	2	-0.27568295127076065
7	0.1044776119402985	16	4	-8.543459662175788	6	1	-2.1177148940703496	1	-3.216301098158874
10	0.14925373134328357	33	8	-6.165840566160096	3	7	3.01072719879881	2	-0.27568295127076065
11	0.16417910447761194	74	14	-2.599411922136558	10	1	-2.1177148940703496	2	-0.27568295127076065
13	0.19402985074626866	60	11	-4.382626244148327	11	2	-1.262974545258823	1	-3.216301098158874
16	0.23880597014925373	49	10	-4.97703101815225	3	13	8.13916929166797	1	-3.216301098158874
17	0.2537313432835821	273	46	16.421540845988975	3	14	8.993909640479497	1	-3.216301098158874
18	0.26865671641791045	64	12	-3.788221470144404	17	1	-2.1177148940703496	1	-3.216301098158874
19	0.2835820895522388	55	8	-6.165840566160096	18	1	-2.1177148940703496	2	-0.27568295127076065
29	0.43283582089552236	76	15	-2.0050071481326355	22	7	3.01072719879881	7	14.427407783169807
23	0.34328358208955223	46	9	-5.571435792156173	29	-6	-8.100897335751036	1	-3.216301098158874
28	0.417910447761194	82	16	-1.4106023741287124	29	-1	-3.8271955916934024	1	-3.216301098158874
26	0.3880597014925373	260	44	15.232731297981129	28	-2	-4.681935940504929	1	-3.216301098158874
22	0.3283582089552239	49	13	-3.1938166961404812	3	19	13.26761138453713	1	-3.216301098158874
31	0.4626865671641791	214	44	15.232731297981129	29	2	-1.262974545258823	2	-0.27568295127076065
34	0.5074626865671642	235	43	14.638326523977208	29	5	1.3012465011757568	3	2.664935195617353
37	0.5522388059701493	58	10	-4.97703101815225	35	2	-1.262974545258823	2	-0.27568295127076065
35	0.5223880597014925	44	9	-5.571435792156173	34	1	-2.1177148940703496	1	-3.216301098158874
